Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
SW63,Backspace,SW_Hole_2u,78.58125,-66.675,0.0,bottom
SW63,Backspace,SW_Hole_2u,169.06875,-66.675,0.0,bottom
SW63,Backspace,SW_Hole_2u,123.825,-66.675,0.0,bottom
